,node,source,fa_score,la_score,size,abs_fa_score,abs_la_score,feature_name
178,"('GBIF:7192754', 'Gaviiformes')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:7192754', 'Gaviiformes')"
179,"('GBIF:495', 'Anguilliformes')",order,-0.333333333,-0.333333333,9,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:495', 'Anguilliformes')"
180,"('GBIF:7984607', 'Hymenostomatida')",order,-0.142857143,-0.428571429,7,0.14285714285714285,0.42857142857142855,"order_tuple_Count_('GBIF:7984607', 'Hymenostomatida')"
181,"('GBIF:7885652', 'Euglenida')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:7885652', 'Euglenida')"
182,"('GBIF:424', 'Ephedrales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:424', 'Ephedrales')"
183,"('GBIF:954', 'Equisetales')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:954', 'Equisetales')"
184,"('GBIF:1040', 'Eurotiales')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:1040', 'Eurotiales')"
185,"('GBIF:1061', 'Sordariales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1061', 'Sordariales')"
186,"('GBIF:1041', 'Onygenales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1041', 'Onygenales')"
187,"('GBIF:624', 'Geraniales')",order,0.9444444444444444,-0.888888889,9,0.9444444444444444,0.8888888888888888,"order_tuple_Count_('GBIF:624', 'Geraniales')"
188,"('GBIF:7190978', 'Sphenisciformes')",order,0.125,-0.75,16,0.125,0.75,"order_tuple_Count_('GBIF:7190978', 'Sphenisciformes')"
189,"('GBIF:799', 'Proboscidea')",order,0.14285714285714285,-0.428571429,7,0.14285714285714285,0.42857142857142855,"order_tuple_Count_('GBIF:799', 'Proboscidea')"
190,"('GBIF:795', 'Perissodactyla')",order,0.1875,-0.5,8,0.1875,0.5,"order_tuple_Count_('GBIF:795', 'Perissodactyla')"
191,"('GBIF:718', 'Magnoliales')",order,-0.2,-0.6,5,0.2,0.6,"order_tuple_Count_('GBIF:718', 'Magnoliales')"
192,"('GBIF:7390893', 'Littorinimorpha')",order,1,0,4,1,0,"order_tuple_Count_('GBIF:7390893', 'Littorinimorpha')"
193,"('GBIF:887', 'Carcharhiniformes')",order,0.25,-0.7,10,0.25,0.7,"order_tuple_Count_('GBIF:887', 'Carcharhiniformes')"
194,"('GBIF:7191407', 'Falconiformes')",order,-0.333333333,-0.458333333,12,0.3333333333333333,0.4583333333333333,"order_tuple_Count_('GBIF:7191407', 'Falconiformes')"
195,"('GBIF:543', 'Trombidiformes')",order,0.42857142857142855,0.42857142857142855,7,0.42857142857142855,0.42857142857142855,"order_tuple_Count_('GBIF:543', 'Trombidiformes')"
196,"('GBIF:8708973', 'Otidiformes')",order,-0.1,-0.6,5,0.1,0.6,"order_tuple_Count_('GBIF:8708973', 'Otidiformes')"
197,"('GBIF:545', 'Diplostraca')",order,-0.230769231,-0.230769231,13,0.23076923076923078,0.23076923076923078,"order_tuple_Count_('GBIF:545', 'Diplostraca')"
198,"('GBIF:1353', 'Ericales')",order,0.4393939393939394,-0.636363636,33,0.4393939393939394,0.6363636363636364,"order_tuple_Count_('GBIF:1353', 'Ericales')"
199,"('GBIF:10801383', 'Enterobacterales')",order,0.6,-0.6,10,0.6,0.6,"order_tuple_Count_('GBIF:10801383', 'Enterobacterales')"
200,"('GBIF:1224', 'Dermaptera')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:1224', 'Dermaptera')"
201,"('GBIF:7192775', 'Suliformes')",order,0.088235294,-0.852941176,17,0.088235294,0.8529411764705882,"order_tuple_Count_('GBIF:7192775', 'Suliformes')"
202,"('GBIF:679', 'Calanoida')",order,-0.666666667,-0.5,6,0.6666666666666666,0.5,"order_tuple_Count_('GBIF:679', 'Calanoida')"
203,"('GBIF:687', 'Cyclopoida')",order,-0.333333333,-0.5,6,0.3333333333333333,0.5,"order_tuple_Count_('GBIF:687', 'Cyclopoida')"
204,"('GBIF:1052', 'Helotiales')",order,-0.2,-0.65,10,0.2,0.65,"order_tuple_Count_('GBIF:1052', 'Helotiales')"
205,"('GBIF:1053', 'Leotiales')",order,-1,-1,2,1,1,"order_tuple_Count_('GBIF:1053', 'Leotiales')"
206,"('GBIF:547', 'Cyprinodontiformes')",order,0.15384615384615385,-0.076923077,13,0.15384615384615385,0.076923077,"order_tuple_Count_('GBIF:547', 'Cyprinodontiformes')"
207,"('GBIF:1259', 'Peronosporales')",order,-0.333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:1259', 'Peronosporales')"
208,"('GBIF:434', 'Plagiorchiida')",order,0.75,0,2,0.75,0,"order_tuple_Count_('GBIF:434', 'Plagiorchiida')"
209,"('GBIF:1172', 'Liliales')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:1172', 'Liliales')"
210,"('GBIF:7219248', 'Saxifragales')",order,-0.333333333,-0.333333333,6,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:7219248', 'Saxifragales')"
211,"('GBIF:7692889', 'Rotaliida')",order,1,0.5,2,1,0.5,"order_tuple_Count_('GBIF:7692889', 'Rotaliida')"
212,"('GBIF:1456', 'Stylommatophora')",order,0,-1,4,0,1,"order_tuple_Count_('GBIF:1456', 'Stylommatophora')"
213,"('GBIF:5958860', 'Crassiclitellata')",order,-1,-1,2,1,1,"order_tuple_Count_('GBIF:5958860', 'Crassiclitellata')"
214,"('GBIF:1117', 'Rhizophydiales')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:1117', 'Rhizophydiales')"
215,"('GBIF:643', 'Isopoda')",order,-1,-0.583333333,6,1,0.5833333333333334,"order_tuple_Count_('GBIF:643', 'Isopoda')"
216,"('GBIF:9241244', 'Myida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:9241244', 'Myida')"
217,"('GBIF:1474', 'Pseudomonadales')",order,0.3333333333333333,-1,3,0.3333333333333333,1,"order_tuple_Count_('GBIF:1474', 'Pseudomonadales')"
218,"('GBIF:789', 'Odonata')",order,-0.5,-0.5,4,0.5,0.5,"order_tuple_Count_('GBIF:789', 'Odonata')"
219,"('GBIF:1104', 'Albuliformes')",order,0.42857142857142855,-0.571428571,7,0.42857142857142855,0.5714285714285714,"order_tuple_Count_('GBIF:1104', 'Albuliformes')"
220,"('GBIF:548', 'Esociformes')",order,-0.230769231,-0.961538462,13,0.23076923076923078,0.9615384615384616,"order_tuple_Count_('GBIF:548', 'Esociformes')"
221,"('GBIF:1068', 'Osmeriformes')",order,-0.2,-0.7,5,0.2,0.7,"order_tuple_Count_('GBIF:1068', 'Osmeriformes')"
222,"('GBIF:1428', 'Siphonostomatoida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1428', 'Siphonostomatoida')"
223,"('GBIF:7393567', 'Diplostomida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:7393567', 'Diplostomida')"
224,"('GBIF:9250425', 'Pectinida')",order,-0.333333333,0,3,0.3333333333333333,0,"order_tuple_Count_('GBIF:9250425', 'Pectinida')"
225,"('GBIF:1305', 'Lophiiformes')",order,0.8333333333333334,-0.333333333,3,0.8333333333333334,0.3333333333333333,"order_tuple_Count_('GBIF:1305', 'Lophiiformes')"
226,"('GBIF:736', 'Dasyuromorphia')",order,0,0.25,2,0,0.25,"order_tuple_Count_('GBIF:736', 'Dasyuromorphia')"
227,"('GBIF:632', 'Volvocales')",order,-0.125,-0.5,4,0.125,0.5,"order_tuple_Count_('GBIF:632', 'Volvocales')"
228,"('GBIF:1496', 'Araneae')",order,0.2916666666666667,-0.541666667,12,0.2916666666666667,0.5416666666666666,"order_tuple_Count_('GBIF:1496', 'Araneae')"
229,"('GBIF:7489174', 'Bacillariales')",order,0.3333333333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:7489174', 'Bacillariales')"
230,"('GBIF:7191426', 'Phoenicopteriformes')",order,-0.375,-1,4,0.375,1,"order_tuple_Count_('GBIF:7191426', 'Phoenicopteriformes')"
231,"('GBIF:872', 'Scorpiones')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:872', 'Scorpiones')"
232,"('GBIF:1448', 'Apodiformes')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:1448', 'Apodiformes')"
233,"('GBIF:560', 'Laminariales')",order,-1,-1,2,1,1,"order_tuple_Count_('GBIF:560', 'Laminariales')"
234,"('GBIF:772', 'Tetraodontiformes')",order,0,-0.875,4,0,0.875,"order_tuple_Count_('GBIF:772', 'Tetraodontiformes')"
235,"('GBIF:773', 'Syngnathiformes')",order,0.375,-0.5,4,0.375,0.5,"order_tuple_Count_('GBIF:773', 'Syngnathiformes')"
236,"('GBIF:399', 'Ranunculales')",order,0.39473684210526316,-0.421052632,19,0.39473684210526316,0.42105263157894735,"order_tuple_Count_('GBIF:399', 'Ranunculales')"
237,"('GBIF:1130', 'Microbotryales')",order,0.3333333333333333,0.5,3,0.3333333333333333,0.5,"order_tuple_Count_('GBIF:1130', 'Microbotryales')"
238,"('GBIF:590', 'Scorpaeniformes')",order,-0.25,0.1875,8,0.25,0.1875,"order_tuple_Count_('GBIF:590', 'Scorpaeniformes')"
239,"('GBIF:407', 'Laurales')",order,0.5,-0.5,4,0.5,0.5,"order_tuple_Count_('GBIF:407', 'Laurales')"
240,"('GBIF:1018', 'Glomerida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1018', 'Glomerida')"
241,"('GBIF:749', 'Mucorales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:749', 'Mucorales')"
242,"('GBIF:8403901', 'Oegopsida')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:8403901', 'Oegopsida')"
243,"('GBIF:7852764', 'Vampyromorpha')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:7852764', 'Vampyromorpha')"
244,"('GBIF:459', 'Octopoda')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:459', 'Octopoda')"
245,"('GBIF:7224005', 'Cucurbitales')",order,0.375,-0.5,4,0.375,0.5,"order_tuple_Count_('GBIF:7224005', 'Cucurbitales')"
246,"('GBIF:771', 'Petromyzontiformes')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:771', 'Petromyzontiformes')"
247,"('GBIF:705', 'Actiniaria')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:705', 'Actiniaria')"
248,"('GBIF:803', 'Soricomorpha')",order,0,-0.666666667,6,0,0.6666666666666666,"order_tuple_Count_('GBIF:803', 'Soricomorpha')"
249,"('GBIF:550', 'Gasterosteiformes')",order,-0.142857143,-0.642857143,7,0.14285714285714285,0.6428571428571429,"order_tuple_Count_('GBIF:550', 'Gasterosteiformes')"
250,"('GBIF:9783671', 'Mycosphaerellales')",order,0,0.5,2,0,0.5,"order_tuple_Count_('GBIF:9783671', 'Mycosphaerellales')"
251,"('GBIF:1262', 'Capnodiales')",order,-1,0,1,1,0,"order_tuple_Count_('GBIF:1262', 'Capnodiales')"
252,"('GBIF:627', 'Zingiberales')",order,0.5,0.25,4,0.5,0.25,"order_tuple_Count_('GBIF:627', 'Zingiberales')"
253,"('GBIF:724', 'Piciformes')",order,-1,0,2,1,0,"order_tuple_Count_('GBIF:724', 'Piciformes')"
254,"('GBIF:982', 'Neogastropoda')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:982', 'Neogastropoda')"
255,"('GBIF:9310756', 'Venerida')",order,0.8333333333333334,-1,3,0.8333333333333334,1,"order_tuple_Count_('GBIF:9310756', 'Venerida')"
256,"('GBIF:5964707', 'Camarodonta')",order,0.375,-0.5,4,0.375,0.5,"order_tuple_Count_('GBIF:5964707', 'Camarodonta')"
257,"('GBIF:9485611', 'Ostreida')",order,0.5833333333333334,-0.333333333,6,0.5833333333333334,0.3333333333333333,"order_tuple_Count_('GBIF:9485611', 'Ostreida')"
258,"('GBIF:665', 'Ceramiales')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:665', 'Ceramiales')"
259,"('GBIF:1401', 'Gracilariales')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:1401', 'Gracilariales')"
260,"('GBIF:1182', 'Fucales')",order,-0.333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:1182', 'Fucales')"
261,"('GBIF:1400', 'Gigartinales')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:1400', 'Gigartinales')"
262,"('GBIF:623', 'Sphagnales')",order,0.6666666666666666,-0.5,6,0.6666666666666666,0.5,"order_tuple_Count_('GBIF:623', 'Sphagnales')"
263,"('GBIF:617', 'Hypnales')",order,1,-0.5,2,1,0.5,"order_tuple_Count_('GBIF:617', 'Hypnales')"
264,"('GBIF:708', 'Siluriformes')",order,-0.5,-0.2,5,0.5,0.2,"order_tuple_Count_('GBIF:708', 'Siluriformes')"
265,"('GBIF:544', 'Anostraca')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:544', 'Anostraca')"
266,"('GBIF:7222050', 'Vitales')",order,0.6,-0.45,10,0.6,0.45,"order_tuple_Count_('GBIF:7222050', 'Vitales')"
267,"('GBIF:808', 'Paxillosida')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:808', 'Paxillosida')"
268,"('GBIF:1462', 'Forcipulatida')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:1462', 'Forcipulatida')"
269,"('GBIF:810', 'Valvatida')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:810', 'Valvatida')"
270,"('GBIF:11776269', 'Entomobryomorpha')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:11776269', 'Entomobryomorpha')"
271,"('GBIF:546', 'Collembola')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:546', 'Collembola')"
272,"('GBIF:885', 'Lamniformes')",order,-0.5,-0.625,4,0.5,0.625,"order_tuple_Count_('GBIF:885', 'Lamniformes')"
273,"('GBIF:839', 'Ciconiiformes')",order,-0.2,-1,5,0.2,1,"order_tuple_Count_('GBIF:839', 'Ciconiiformes')"
274,"('GBIF:859', 'Entomophthorales')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:859', 'Entomophthorales')"
275,"('GBIF:1163', 'Gobiesociformes')",order,1,0,2,1,0,"order_tuple_Count_('GBIF:1163', 'Gobiesociformes')"
276,"('GBIF:1005', 'Flosculariaceae')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1005', 'Flosculariaceae')"
277,"('GBIF:1235', 'Ploima')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1235', 'Ploima')"
278,"('GBIF:1171', 'Dioscoreales')",order,-0.333333333,-0.333333333,3,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:1171', 'Dioscoreales')"
279,"('GBIF:576', 'Bacillales')",order,-0.5,0,4,0.5,0,"order_tuple_Count_('GBIF:576', 'Bacillales')"
280,"('GBIF:1271', 'Acarosporales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1271', 'Acarosporales')"
281,"('GBIF:1269', 'Candelariales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1269', 'Candelariales')"
282,"('GBIF:927', 'Aconchulinida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:927', 'Aconchulinida')"
283,"('GBIF:620', 'Polytrichales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:620', 'Polytrichales')"
284,"('GBIF:760', 'Arcellinida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:760', 'Arcellinida')"
285,"('GBIF:7226464', 'Boraginales')",order,0.3333333333333333,-0.333333333,15,0.3333333333333333,0.3333333333333333,"order_tuple_Count_('GBIF:7226464', 'Boraginales')"
286,"('GBIF:11341167', 'Tubificida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:11341167', 'Tubificida')"
287,"('GBIF:886', 'Heterodontiformes')",order,1,0,1,1,0,"order_tuple_Count_('GBIF:886', 'Heterodontiformes')"
288,"('GBIF:770', 'Hexanchiformes')",order,1,0,1,1,0,"order_tuple_Count_('GBIF:770', 'Hexanchiformes')"
289,"('GBIF:1452', 'Diprotodontia')",order,0.3333333333333333,-0.5,3,0.3333333333333333,0.5,"order_tuple_Count_('GBIF:1452', 'Diprotodontia')"
290,"('GBIF:1103', 'Acipenseriformes')",order,1,0.5,2,1,0.5,"order_tuple_Count_('GBIF:1103', 'Acipenseriformes')"
291,"('GBIF:9469348', 'Stolidobranchia')",order,0.3333333333333333,1,3,0.3333333333333333,1,"order_tuple_Count_('GBIF:9469348', 'Stolidobranchia')"
292,"('GBIF:577', 'Lactobacillales')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:577', 'Lactobacillales')"
293,"('GBIF:10700652', 'Leptospirales')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:10700652', 'Leptospirales')"
294,"('GBIF:11155879', 'Rhizobiales_A')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:11155879', 'Rhizobiales_A')"
295,"('GBIF:1445', 'Psittaciformes')",order,-1,-1,2,1,1,"order_tuple_Count_('GBIF:1445', 'Psittaciformes')"
296,"('GBIF:1385', 'Campylobacterales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:1385', 'Campylobacterales')"
297,"('GBIF:907', 'Opiliones')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:907', 'Opiliones')"
298,"('GBIF:7895423', 'Mytilinidiales')",order,-1,0,1,1,0,"order_tuple_Count_('GBIF:7895423', 'Mytilinidiales')"
299,"('GBIF:1471', 'Spatangoida')",order,1,-1,2,1,1,"order_tuple_Count_('GBIF:1471', 'Spatangoida')"
300,"('GBIF:581', 'Mycoplasmatales')",order,-1,0.5,1,1,0.5,"order_tuple_Count_('GBIF:581', 'Mycoplasmatales')"
301,"('GBIF:7795406', 'Bothriocephalidea')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:7795406', 'Bothriocephalidea')"
302,"('GBIF:1281', 'Saccharomycetales')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:1281', 'Saccharomycetales')"
303,"('GBIF:1101', 'Fragilariales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:1101', 'Fragilariales')"
304,"('GBIF:537', 'Characiformes')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:537', 'Characiformes')"
305,"('GBIF:1225', 'Ephemeroptera')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:1225', 'Ephemeroptera')"
306,"('GBIF:787', 'Plecoptera')",order,0.5,-1,1,0.5,1,"order_tuple_Count_('GBIF:787', 'Plecoptera')"
307,"('GBIF:1079', 'Phyllodocida')",order,0.5,1,1,0.5,1,"order_tuple_Count_('GBIF:1079', 'Phyllodocida')"
308,"('GBIF:7190953', 'Pelecaniformes')",order,-0.375,-0.875,4,0.375,0.875,"order_tuple_Count_('GBIF:7190953', 'Pelecaniformes')"
309,"('GBIF:1493', 'Gruiformes')",order,-0.2,-0.9,5,0.2,0.9,"order_tuple_Count_('GBIF:1493', 'Gruiformes')"
310,"('GBIF:1335', 'Dicranales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1335', 'Dicranales')"
311,"('GBIF:1055', 'Peltigerales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1055', 'Peltigerales')"
312,"('GBIF:381', 'Jungermanniales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:381', 'Jungermanniales')"
313,"('GBIF:8169551', 'Heterotrichida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:8169551', 'Heterotrichida')"
314,"('GBIF:7491457', 'Spathidiida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:7491457', 'Spathidiida')"
315,"('GBIF:7569076', 'Haptorida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:7569076', 'Haptorida')"
316,"('GBIF:446', 'Dorylaimida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:446', 'Dorylaimida')"
317,"('GBIF:11166580', 'Plectida')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:11166580', 'Plectida')"
318,"('GBIF:7191588', 'Podicipediformes')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:7191588', 'Podicipediformes')"
319,"('GBIF:838', 'Anthoathecata')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:838', 'Anthoathecata')"
320,"('GBIF:1067', 'Mugiliformes')",order,1,0,2,1,0,"order_tuple_Count_('GBIF:1067', 'Mugiliformes')"
321,"('GBIF:8382583', 'Glugeida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:8382583', 'Glugeida')"
322,"('GBIF:8156337', 'Meiodihaplophasida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:8156337', 'Meiodihaplophasida')"
323,"('GBIF:7224021', 'Oxalidales')",order,0.625,-0.5,4,0.625,0.5,"order_tuple_Count_('GBIF:7224021', 'Oxalidales')"
324,"('GBIF:881', 'Torpediniformes')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:881', 'Torpediniformes')"
325,"('GBIF:1426', 'Sessilia')",order,-0.5,-0.75,8,0.5,0.75,"order_tuple_Count_('GBIF:1426', 'Sessilia')"
326,"('GBIF:1403', 'Palmariales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1403', 'Palmariales')"
327,"('GBIF:7798126', 'Cymbellales')",order,0.75,1,2,0.75,1,"order_tuple_Count_('GBIF:7798126', 'Cymbellales')"
328,"('GBIF:11151631', 'Vaginulinida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:11151631', 'Vaginulinida')"
329,"('GBIF:1003', 'Trichoptera')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1003', 'Trichoptera')"
330,"('GBIF:12204028', 'Malacalcyonacea')",order,0,0,2,0,0,"order_tuple_Count_('GBIF:12204028', 'Malacalcyonacea')"
331,"('GBIF:8041835', 'Scopalinida')",order,1,0,1,1,0,"order_tuple_Count_('GBIF:8041835', 'Scopalinida')"
332,"('GBIF:8278247', 'Chitonida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:8278247', 'Chitonida')"
333,"('GBIF:11919486', 'Echinolampadacea')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:11919486', 'Echinolampadacea')"
334,"('GBIF:9515881', 'Phlebobranchia')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:9515881', 'Phlebobranchia')"
335,"('GBIF:794', 'Peramelemorphia')",order,-1,-0.5,1,1,0.5,"order_tuple_Count_('GBIF:794', 'Peramelemorphia')"
336,"('GBIF:791', 'Monotremata')",order,-1,-0.5,1,1,0.5,"order_tuple_Count_('GBIF:791', 'Monotremata')"
337,"('GBIF:664', 'Bonnemaisoniales')",order,-0.5,1,1,0.5,1,"order_tuple_Count_('GBIF:664', 'Bonnemaisoniales')"
338,"('GBIF:1415', 'Harpacticoida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1415', 'Harpacticoida')"
339,"('GBIF:7227341', 'Acorales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:7227341', 'Acorales')"
340,"('GBIF:712', 'Leptothecata')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:712', 'Leptothecata')"
341,"('GBIF:507', 'Paraliales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:507', 'Paraliales')"
342,"('GBIF:1112', 'Rhizosoleniales')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:1112', 'Rhizosoleniales')"
343,"('GBIF:508', 'Thalassiosirales')",order,0,-1,2,0,1,"order_tuple_Count_('GBIF:508', 'Thalassiosirales')"
344,"('GBIF:1047', 'Pleosporales')",order,1,-0.5,2,1,0.5,"order_tuple_Count_('GBIF:1047', 'Pleosporales')"
345,"('GBIF:868', 'Euphausiacea')",order,0.8333333333333334,-1,3,0.8333333333333334,1,"order_tuple_Count_('GBIF:868', 'Euphausiacea')"
346,"('GBIF:884', 'Rajiformes')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:884', 'Rajiformes')"
347,"('GBIF:9382199', 'Synallactida')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:9382199', 'Synallactida')"
348,"('GBIF:9505681', 'Holothuriida')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:9505681', 'Holothuriida')"
349,"('GBIF:670', 'Corallinales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:670', 'Corallinales')"
350,"('GBIF:1389', 'Bangiales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1389', 'Bangiales')"
351,"('GBIF:769', 'Orectolobiformes')",order,-0.333333333,-1,3,0.3333333333333333,1,"order_tuple_Count_('GBIF:769', 'Orectolobiformes')"
352,"('GBIF:949', 'Cornales')",order,1,0,2,1,0,"order_tuple_Count_('GBIF:949', 'Cornales')"
353,"('GBIF:1070', 'Plumatellida')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:1070', 'Plumatellida')"
354,"('GBIF:1096', 'Chaetocerotales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1096', 'Chaetocerotales')"
355,"('GBIF:829', 'Erinaceomorpha')",order,-1,-1,1,1,1,"order_tuple_Count_('GBIF:829', 'Erinaceomorpha')"
356,"('GBIF:1306', 'Myctophiformes')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1306', 'Myctophiformes')"
357,"('GBIF:989', 'Sepiida')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:989', 'Sepiida')"
358,"('GBIF:880', 'Chimaeriformes')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:880', 'Chimaeriformes')"
359,"('GBIF:774', 'Stomiiformes')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:774', 'Stomiiformes')"
360,"('GBIF:725', 'Struthioniformes')",order,-1,1,1,1,1,"order_tuple_Count_('GBIF:725', 'Struthioniformes')"
361,"('GBIF:496', 'Atheriniformes')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:496', 'Atheriniformes')"
362,"('GBIF:1099', 'Cymatosirales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:1099', 'Cymatosirales')"
363,"('GBIF:8405879', 'Surirellales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:8405879', 'Surirellales')"
364,"('GBIF:7413647', 'Lithodesmiales')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:7413647', 'Lithodesmiales')"
365,"('GBIF:7378538', 'Lituolida')",order,1,1,1,1,1,"order_tuple_Count_('GBIF:7378538', 'Lituolida')"
366,"('GBIF:1359', 'Chlorellales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:1359', 'Chlorellales')"
367,"('GBIF:7429582', 'Sphaeropleales')",order,1,-1,1,1,1,"order_tuple_Count_('GBIF:7429582', 'Sphaeropleales')"
368,"('GBIF:392', 'Polypodiales')",order,1,-1,2,1,1,"order_tuple_Count_('GBIF:392', 'Polypodiales')"
